fuente_id,clasificacion,fecha_envio,estado_informe,envio_id,caracteristicas_informe
ID-1135,Secundario,2024-02-13T18:16:25.290000,Validado,10761,Cumple
ID-1134,Principal,2023-12-21T11:44:29.037000,Validado,8907,No cumple
ID-1134,Principal,2023-12-21T11:44:29.037000,Validado,8907,Cumple
ID-1134,Principal,2022-10-19T12:53:15.417000,Validado,3290,Cumple
ID-1134,Principal,2022-08-11T12:24:31.190000,Recepcionado,2118,N/D
ID-1137,Principal,2022-08-11T12:26:17.793000,Recepcionado,2098,N/D
ID-1137,Principal,2022-10-19T15:35:30.857000,Validado,3291,Cumple
ID-1137,Principal,2023-12-20T17:07:00.207000,Validado,9463,Cumple
ID-1137,Secundario,2022-08-11T12:27:55.973000,Recepcionado,2119,N/D
ID-5221,Principal,2022-05-09T12:03:06.860000,Recepcionado,766,N/D
ID-5221,Principal,2023-03-06T10:40:27.827000,Validado,5361,No cumple
ID-5221,Principal,2023-03-06T10:40:27.827000,Validado,5361,Cumple
ID-5221,Principal,2023-02-23T15:10:20.253000,Validado parcialmente,5340,No cumple
ID-5221,Principal,2023-02-23T15:10:20.253000,Validado parcialmente,5340,No cumple
ID-5220,Principal,2023-05-29T16:51:31.037000,Validado,3247,No cumple
ID-5220,Principal,2023-05-29T16:51:31.037000,Validado,3247,Cumple
ID-5220,Principal,2023-05-31T15:50:19.320000,Validado parcialmente,5784,No cumple
ID-5220,Principal,2023-05-31T15:50:19.320000,Validado parcialmente,5784,No cumple
ID-5220,Principal,2023-05-31T16:03:58.933000,Validado parcialmente,5785,No cumple
ID-5220,Principal,2023-05-31T16:03:58.933000,Validado parcialmente,5785,No cumple
ID-5220,Principal,2023-06-12T11:41:00.537000,Validado,7329,Cumple
ID-5220,Principal,2023-06-12T11:41:04.467000,Validado,7330,Cumple
ID-5220,Principal,2023-06-12T11:41:08.070000,Validado,7331,Cumple
ID-5220,Principal,2023-06-12T11:41:08.963000,Validado,7332,Cumple
ID-5220,Principal,2023-03-14T09:10:21.303000,Validado parcialmente,5789,N/D
ID-5220,Principal,2023-03-14T09:10:21.303000,Validado parcialmente,5789,No cumple
ID-5220,Principal,2022-09-07T12:02:01.370000,Validado parcialmente,788,No cumple
ID-5220,Principal,2022-09-07T12:02:01.370000,Validado parcialmente,788,No cumple
ID-5222,Principal,2023-02-23T15:23:26.067000,Validado parcialmente,5364,No cumple
ID-5222,Principal,2023-02-23T15:23:26.067000,Validado parcialmente,5364,No cumple
ID-5222,Principal,2023-03-06T10:53:58.993000,Validado,5372,No cumple
ID-5222,Principal,2023-03-06T10:53:58.993000,Validado,5372,Cumple
ID-5222,Principal,2022-05-09T12:21:12.927000,Recepcionado,855,N/D
ID-5223,Principal,2023-02-23T15:31:07.520000,Validado parcialmente,5363,No cumple
ID-5223,Principal,2023-02-23T15:31:07.520000,Validado parcialmente,5363,No cumple
ID-5223,Principal,2023-03-06T10:52:35.143000,Validado,5749,No cumple
ID-5223,Principal,2023-03-06T10:52:35.143000,Validado,5749,Cumple
ID-3018,Principal,2023-09-22T17:12:19.027000,Validado parcialmente,7354,No cumple
ID-3018,Principal,2023-09-22T17:12:19.027000,Validado parcialmente,7354,No cumple
ID-3019,Principal,2023-09-22T17:12:02.953000,Validado parcialmente,7316,No cumple
ID-3019,Principal,2023-09-22T17:12:02.953000,Validado parcialmente,7316,No cumple
ID-2744,Principal,2022-08-01T18:23:29.787000,Recepcionado,1266,N/D
ID-8139,Principal,2022-09-06T17:47:26.293000,Validado parcialmente,2577,No cumple
ID-8139,Principal,2022-09-06T17:47:26.293000,Validado parcialmente,2577,No cumple
ID-8139,Principal,2023-05-30T13:17:20.607000,Validado,7004,No cumple
ID-8139,Principal,2023-05-30T13:17:20.607000,Validado,7004,Cumple
ID-8140,Principal,2023-05-30T13:24:19.717000,Validado,7025,No cumple
ID-8140,Principal,2023-05-30T13:24:19.717000,Validado,7025,Cumple
ID-8140,Principal,2022-09-06T17:49:52.850000,Validado parcialmente,2578,No cumple
ID-8140,Principal,2022-09-06T17:49:52.850000,Validado parcialmente,2578,No cumple
ID-19786,Principal,2023-05-30T13:37:42.017000,Validado,7032,No cumple
ID-19786,Principal,2023-05-30T13:37:42.017000,Validado,7032,Cumple
ID-19787,Principal,2023-05-30T13:46:17.730000,Validado,7042,No cumple
ID-19787,Principal,2023-05-30T13:46:17.730000,Validado,7042,Cumple
ID-8849,Principal,2023-04-05T17:28:08.760000,Validado,6270,Cumple
ID-6377,Principal,2022-05-05T11:36:10.203000,Recepcionado,1611,N/D
ID-6377,Principal,2023-01-13T09:34:51.000000,Validado,4869,Cumple
ID-6377,Principal,2024-02-12T12:18:08.750000,Validado,10726,Cumple
ID-7395,Principal,2024-02-26T14:19:12.357000,Validado,10893,No cumple
ID-7395,Principal,2024-02-26T14:19:12.357000,Validado,10893,Cumple
ID-8851,Principal,2024-05-02T14:56:06.593000,Con observaciones,12034,No cumple
ID-8852,Principal,2024-05-02T14:11:35.750000,Validado,12031,Cumple
ID-386,Principal,2024-01-02T10:34:00.630000,Validado,9733,Cumple
ID-2058,Principal,2022-05-31T11:22:31.857000,Recepcionado,2091,N/D
ID-2058,Principal,2022-05-31T11:25:24.280000,Recepcionado,2092,N/D
ID-2056,Principal,2022-05-23T16:51:45.457000,Recepcionado,457,N/D
ID-2056,Principal,2023-06-05T15:02:35.920000,Validado,5935,No cumple
ID-2056,Principal,2023-06-05T15:02:35.920000,Validado,5935,Cumple
ID-2056,Principal,2023-05-30T17:46:23.447000,Validado,7145,Cumple
ID-2056,Principal,2023-03-21T10:17:45.340000,Validado,5931,Cumple
ID-2057,Principal,2023-03-21T10:50:56.830000,Validado,5932,Cumple
ID-2057,Principal,2023-03-23T09:58:58.137000,Validado,5993,Cumple
ID-2057,Principal,2023-05-31T11:29:03.190000,Validado,7163,Cumple
ID-2057,Principal,2023-05-31T11:29:30.023000,Validado,7164,Cumple
ID-2057,Principal,2022-05-31T12:14:12.320000,Recepcionado,2093,N/D
ID-4303,Principal,2022-06-28T09:51:31.327000,Recepcionado,2375,N/D
ID-4572,Principal,2023-11-10T11:09:02.517000,Validado,3331,No cumple
ID-4572,Principal,2023-11-10T11:09:02.517000,Validado,3331,Cumple
ID-4572,Principal,2023-11-10T11:09:02.517000,Validado,3331,Cumple
ID-4572,Principal,2023-11-10T11:25:22.867000,Validado,8758,No cumple
ID-4572,Principal,2023-11-10T11:25:22.867000,Validado,8758,No cumple
ID-4572,Principal,2023-11-10T11:25:22.867000,Validado,8758,Cumple
ID-4573,Principal,2022-09-28T17:49:36.863000,Con observaciones,3333,No cumple
ID-4573,Principal,2023-11-10T11:34:25.823000,Validado,8770,No cumple
ID-4573,Principal,2023-11-10T11:34:25.823000,Validado,8770,Cumple
ID-4573,Principal,2023-11-10T11:34:25.823000,Validado,8770,Cumple
ID-4571,Principal,2023-11-10T11:05:20.397000,Validado,3328,Cumple
ID-4571,Principal,2023-11-10T11:05:20.397000,Validado,3328,Cumple
ID-1326,Secundario,2023-10-24T09:19:40.267000,Validado,8783,Cumple
ID-1326,Secundario,2023-01-19T13:59:37.847000,Validado,3335,No cumple
ID-1326,Secundario,2023-01-19T13:59:37.847000,Validado,3335,Cumple
ID-1325,Principal,2023-06-09T14:14:12.753000,Validado,3337,No cumple
ID-1325,Principal,2023-06-09T14:14:12.753000,Validado,3337,Cumple
ID-1325,Secundario,2023-10-24T10:12:43.450000,Validado,8785,Cumple
ID-1323,Principal,2022-09-23T15:57:19.043000,Validado,3339,Cumple
ID-1323,Principal,2022-09-23T16:03:43.043000,Validado,3340,Cumple
ID-1323,Secundario,2023-11-13T16:53:18.887000,Validado,8789,No cumple
ID-1323,Secundario,2023-11-13T16:53:18.887000,Validado,8789,Cumple
ID-1324,Secundario,2023-11-13T17:27:20.953000,Validado,8950,Cumple
ID-1324,Secundario,2023-10-11T16:18:47.887000,Validado,7564,No cumple
ID-1324,Secundario,2023-10-11T16:18:47.887000,Validado,7564,Cumple
ID-1324,Secundario,2023-06-09T16:02:24.443000,Rechazado,3341,No cumple
ID-1324,Secundario,2023-06-09T16:02:24.443000,Rechazado,3341,No cumple
ID-4526,Principal,2024-04-10T12:28:38.377000,Validado,11305,Cumple
ID-4526,Principal,2024-02-09T15:26:00.497000,Validado,10709,No cumple
ID-4526,Principal,2024-02-09T15:26:00.497000,Validado,10709,Cumple
ID-4526,Principal,2024-02-12T15:49:50.983000,Validado,10735,Cumple
ID-4526,Principal,2024-02-09T15:51:32.277000,Validado,10717,Cumple
ID-4526,Principal,2024-02-09T16:01:55.983000,Validado,10718,Cumple
ID-231,Principal,2024-04-09T15:49:34.207000,Validado,11330,Cumple
ID-254,Principal,2024-04-09T15:51:11.513000,Validado,11328,Cumple
ID-222,Principal,2024-04-09T15:52:28.060000,Validado,11331,Cumple
ID-223,Principal,2024-04-09T15:54:07.893000,Con observaciones,11334,No cumple
ID-225,Principal,2024-04-09T15:42:32.540000,Con observaciones,11361,No cumple
ID-232,Principal,2024-05-08T08:49:14.203000,Validado,11350,No cumple
ID-232,Principal,2024-05-08T08:49:14.203000,Validado,11350,Cumple
ID-250,Principal,2024-05-13T15:38:07.287000,Validado parcialmente,11351,No cumple
ID-250,Principal,2024-05-13T15:38:07.287000,Validado parcialmente,11351,No cumple
ID-227,Principal,2024-04-09T15:44:24.957000,Con observaciones,11369,No cumple
ID-228,Principal,2024-04-09T16:06:59.350000,Con observaciones,11332,No cumple
ID-226,Principal,2024-04-09T16:08:28.623000,Con observaciones,11333,No cumple
ID-243,Principal,2024-04-09T16:11:14.080000,Con observaciones,11335,No cumple
ID-234,Principal,2024-04-09T16:12:40.860000,Con observaciones,11338,No cumple
ID-251,Principal,2024-04-09T16:13:45.347000,Con observaciones,11339,No cumple
ID-258,Principal,2024-04-10T12:11:11.787000,Con observaciones,11345,No cumple
ID-259,Principal,2024-04-10T12:14:25.413000,Con observaciones,11347,No cumple
ID-260,Principal,2024-04-10T12:16:31.003000,Con observaciones,11356,No cumple
ID-263,Principal,2024-04-09T15:36:09.443000,Validado,11315,Cumple
ID-261,Principal,2024-04-09T15:38:34.963000,Con observaciones,11308,No cumple
ID-262,Principal,2024-04-09T15:46:43.660000,Con observaciones,11371,No cumple
ID-218,Principal,2024-04-09T15:57:55.377000,Con observaciones,11322,No cumple
ID-264,Principal,2024-04-09T16:01:47.997000,Con observaciones,11324,No cumple
ID-265,Principal,2024-04-09T16:00:09.820000,Con observaciones,11326,No cumple
ID-219,Principal,2024-04-09T16:04:47.570000,Con observaciones,11329,No cumple
ID-224,Principal,2024-04-09T16:32:21.360000,Con observaciones,11362,No cumple
ID-252,Principal,2024-04-10T12:03:27.360000,Con observaciones,11370,No cumple
ID-253,Principal,2024-04-10T11:47:48.207000,Validado,11352,Cumple
ID-220,Principal,2024-04-10T11:49:54.677000,Con observaciones,11353,No cumple
ID-221,Principal,2024-05-13T15:39:11.697000,Validado parcialmente,11300,No cumple
ID-221,Principal,2024-05-13T15:39:11.697000,Validado parcialmente,11300,No cumple
ID-230,Principal,2024-04-09T16:19:42.167000,Con observaciones,11367,No cumple
ID-229,Principal,2024-04-09T16:22:17.680000,Con observaciones,11368,No cumple
ID-236,Principal,2024-04-10T12:21:48.250000,Validado,11348,Cumple
ID-242,Principal,2024-04-10T12:00:38.017000,Validado,11349,Cumple
ID-239,Principal,2024-04-09T17:13:27.887000,Validado,11342,Cumple
ID-239,Secundario,2024-02-08T14:22:50.263000,Validado,10696,Cumple
ID-239,Secundario,2024-02-16T15:01:31.590000,Validado,10744,Cumple
ID-239,Secundario,2024-02-16T15:01:31.590000,Validado,10744,Cumple
ID-239,Secundario,2024-02-16T14:58:35.560000,Validado,10733,Cumple
ID-239,Secundario,2024-02-16T14:58:35.560000,Validado,10733,Cumple
ID-239,Secundario,2024-02-16T14:59:37.467000,Validado,10743,Cumple
ID-239,Secundario,2024-02-16T14:59:37.467000,Validado,10743,Cumple
ID-257,Principal,2024-04-09T17:15:11.840000,Validado,11291,Cumple
ID-257,Secundario,2024-02-16T15:06:49.647000,Validado,10740,Cumple
ID-257,Secundario,2024-02-16T15:06:49.647000,Validado,10740,Cumple
ID-257,Secundario,2024-02-16T15:00:46.127000,Validado,10737,Cumple
ID-257,Secundario,2024-02-16T15:00:46.127000,Validado,10737,Cumple
ID-257,Secundario,2024-02-08T14:53:41.673000,Validado,10701,Cumple
ID-257,Secundario,2024-02-12T13:10:39.597000,Validado,10732,Cumple
ID-241,Principal,2024-04-09T17:17:19.507000,Validado,11364,Cumple
ID-241,Secundario,2024-02-09T16:21:21.593000,Validado,10719,Cumple
ID-241,Secundario,2024-02-08T15:16:57.860000,Validado,10702,Cumple
ID-241,Secundario,2024-02-16T14:48:53.273000,Validado,10725,Cumple
ID-241,Secundario,2024-02-16T14:48:53.273000,Validado,10725,Cumple
ID-241,Secundario,2024-02-16T14:49:58.770000,Validado,10748,Cumple
ID-241,Secundario,2024-02-16T14:49:58.770000,Validado,10748,Cumple
ID-256,Principal,2024-04-09T18:53:26.030000,Validado,11337,Cumple
ID-256,Secundario,2024-02-08T15:38:43.850000,Validado,10703,Cumple
ID-256,Secundario,2024-02-16T15:02:28.407000,Validado,10727,Cumple
ID-256,Secundario,2024-02-16T15:02:28.407000,Validado,10727,Cumple
ID-256,Secundario,2024-02-16T15:03:44.510000,Validado,10736,Cumple
ID-256,Secundario,2024-02-16T15:03:44.510000,Validado,10736,Cumple
ID-256,Secundario,2024-02-16T15:05:13.590000,Validado,10739,Cumple
ID-256,Secundario,2024-02-16T15:05:13.590000,Validado,10739,Cumple
ID-240,Principal,2024-04-10T11:44:40.293000,Validado,11366,Cumple
ID-240,Secundario,2024-02-16T15:14:20.250000,Validado,10762,Cumple
ID-240,Secundario,2024-02-16T15:14:20.250000,Validado,10762,Cumple
ID-240,Secundario,2024-02-16T15:07:42.953000,Validado parcialmente,10734,No cumple
ID-240,Secundario,2024-02-16T15:07:42.953000,Validado parcialmente,10734,No cumple
ID-240,Secundario,2024-02-16T15:10:02.957000,Validado,10738,Cumple
ID-240,Secundario,2024-02-16T15:10:02.957000,Validado,10738,Cumple
ID-240,Secundario,2024-02-09T16:27:30.560000,Validado,10708,No cumple
ID-240,Secundario,2024-02-09T16:27:30.560000,Validado,10708,Cumple
ID-255,Principal,2024-04-10T12:08:23.973000,Validado,11373,Cumple
ID-7870,Principal,2022-03-30T09:54:08.503000,Recepcionado,214,N/D
ID-7871,Principal,2022-03-30T12:46:52.673000,Recepcionado,257,N/D
ID-7872,Principal,2022-03-30T14:17:03.997000,Recepcionado,519,N/D
ID-8425,Principal,2022-05-10T17:56:47.860000,Recepcionado,1069,N/D
ID-8426,Principal,2023-12-30T22:06:18.977000,Validado,9549,Cumple
ID-5658,Principal,2023-07-12T16:20:02.670000,Validado,6564,No cumple
ID-5658,Principal,2023-07-12T16:20:02.670000,Validado,6564,Cumple
ID-5658,Principal,2024-02-23T12:39:40.380000,Validado,10895,Cumple
ID-5658,Principal,2024-02-23T13:22:57.947000,Validado,7787,No cumple
ID-5658,Principal,2024-02-23T13:22:57.947000,Validado,7787,Cumple
ID-5658,Principal,2024-02-23T13:35:45.090000,Validado,7797,No cumple
ID-5658,Principal,2024-02-23T13:35:45.090000,Validado,7797,Cumple
ID-5658,Secundario,2024-02-23T13:38:49.550000,Validado,7798,No cumple
ID-5658,Secundario,2024-02-23T13:38:49.550000,Validado,7798,Cumple
ID-5658,Secundario,2024-02-23T13:29:27.880000,Validado,7789,No cumple
ID-5658,Secundario,2024-02-23T13:29:27.880000,Validado,7789,Cumple
ID-5658,Secundario,2024-02-23T13:02:44.793000,Validado,10896,Cumple
ID-5658,Secundario,2023-07-12T16:21:47.887000,Validado,6568,No cumple
ID-5658,Secundario,2023-07-12T16:21:47.887000,Validado,6568,Cumple
ID-8747,Principal,2023-12-18T15:31:39.630000,Validado,9327,No cumple
ID-8747,Principal,2023-12-18T15:31:39.630000,Validado,9327,Cumple
ID-8747,Principal,2024-04-15T13:10:18.733000,Validado,11452,No cumple
ID-8747,Principal,2024-04-15T13:10:18.733000,Validado,11452,Cumple
ID-8751,Principal,2024-04-16T10:23:17.260000,Validado,11606,Cumple
ID-8751,Principal,2023-12-18T15:40:29.437000,Validado,9326,No cumple
ID-8751,Principal,2023-12-18T15:40:29.437000,Validado,9326,Cumple
ID-718,Principal,2024-01-25T15:04:01.323000,Validado,10419,Cumple
ID-717,Principal,2024-01-24T17:46:05.237000,Validado,9508,Cumple
ID-717,Principal,2024-01-24T17:46:05.237000,Validado,9508,Cumple
ID-715,Principal,2024-01-24T17:40:37.237000,Validado,9699,Cumple
ID-715,Principal,2024-01-24T17:40:37.237000,Validado,9699,Cumple
ID-716,Principal,2024-01-24T18:50:07.247000,Validado,9501,No cumple
ID-716,Principal,2024-01-24T18:50:07.247000,Validado,9501,Cumple
ID-6560,Principal,2022-12-26T14:01:47.453000,Validado parcialmente,3575,No cumple
ID-6560,Principal,2022-12-26T14:01:47.453000,Validado parcialmente,3575,No cumple
ID-6559,Principal,2022-12-26T13:41:46.873000,Validado parcialmente,3576,No cumple
ID-6559,Principal,2022-12-26T13:41:46.873000,Validado parcialmente,3576,No cumple
ID-1799,Principal,2022-07-25T17:17:36.437000,Recepcionado,2596,N/D
ID-1799,Principal,2024-02-11T11:16:42.027000,Validado,10553,Cumple
ID-1800,Principal,2024-02-12T11:18:37.670000,Validado,10713,Cumple
ID-1800,Principal,2022-07-25T17:05:02.137000,Recepcionado,2595,N/D
ID-1800,Principal,2022-12-16T16:48:55.930000,Validado,4282,Cumple
ID-1801,Principal,2022-12-16T17:14:25.290000,Validado,4284,Cumple
ID-1801,Principal,2022-12-16T18:03:38.950000,Validado,4285,Cumple
ID-1801,Principal,2022-07-26T08:57:16.107000,Recepcionado,2601,N/D
ID-1801,Principal,2022-07-26T08:57:19.790000,Recepcionado,2602,N/D
ID-1801,Principal,2024-02-20T12:42:38.023000,Validado,10801,Cumple
ID-1802,Principal,2024-02-09T14:55:30.903000,Validado,10694,No cumple
ID-1802,Principal,2024-02-09T14:55:30.903000,Validado,10694,Cumple
ID-1802,Principal,2022-07-25T16:16:35.817000,Recepcionado,2591,N/D
ID-1802,Principal,2022-12-16T17:40:07.787000,Validado,4286,Cumple
ID-1802,Principal,2022-12-16T17:49:54.623000,Validado,4287,Cumple
ID-1784,Principal,2024-02-08T18:13:57.487000,Validado,10695,Cumple
ID-1784,Principal,2022-07-25T16:35:13.873000,Recepcionado,2593,N/D
ID-6232,Principal,2023-12-28T15:11:52.630000,Validado,9647,Cumple
ID-6232,Principal,2022-08-25T08:09:32.043000,Recepcionado,2859,N/D
ID-2690,Principal,2022-06-23T15:43:15.820000,Recepcionado,2328,N/D
ID-2690,Principal,2022-12-28T20:18:47.783000,Validado,4641,Cumple
ID-2690,Principal,2024-04-11T09:30:30.093000,Validado,11536,Cumple
ID-2690,Principal,2023-12-18T13:39:22.653000,Validado,9419,Cumple
ID-6684,Principal,2024-01-31T11:16:20.887000,Validado,10563,Cumple
ID-6684,Principal,2024-01-31T11:30:33.763000,Validado,10565,Cumple
ID-6686,Principal,2024-01-31T11:02:58.793000,Validado,10557,Cumple
ID-6686,Principal,2024-02-14T17:44:32.480000,Validado parcialmente,10559,No cumple
ID-6686,Principal,2024-02-14T17:44:32.480000,Validado parcialmente,10559,No cumple
ID-1301,Principal,2023-10-16T08:39:16.757000,Validado parcialmente,8478,No cumple
ID-1301,Principal,2023-10-16T08:39:16.757000,Validado parcialmente,8478,No cumple
ID-1300,Principal,2023-10-16T08:30:27.177000,Validado,8536,No cumple
ID-1300,Principal,2023-10-16T08:30:27.177000,Validado,8536,Cumple
ID-1300,Principal,2023-10-16T08:35:04.027000,Validado parcialmente,8477,No cumple
ID-1300,Principal,2023-10-16T08:35:04.027000,Validado parcialmente,8477,No cumple
ID-1300,Principal,2023-09-29T13:32:51.043000,Validado,8540,Cumple
ID-1116,Principal,2022-09-09T13:03:00.467000,Validado,3235,Cumple
ID-1116,Principal,2022-09-09T13:43:19.070000,Validado,3242,Cumple
ID-1116,Principal,2023-05-30T13:03:39.847000,Validado,6863,Cumple
ID-1116,Principal,2024-04-26T11:43:02.170000,Validado,11725,Cumple
ID-1116,Secundario,2022-09-09T13:21:10.320000,Con observaciones,3237,No cumple
ID-1117,Principal,2022-09-09T15:58:04.997000,Validado,3244,Cumple
ID-1117,Principal,2023-05-30T13:24:10.240000,Validado,6866,Cumple
ID-1117,Principal,2023-05-30T15:40:33.447000,Validado,3238,No cumple
ID-1117,Principal,2023-05-30T15:40:33.447000,Validado,3238,Cumple
ID-1117,Principal,2024-04-25T10:28:26.270000,Validado,11726,Cumple
ID-1113,Principal,2024-04-26T12:19:44.007000,Validado,11728,Cumple
ID-1113,Principal,2023-05-30T13:47:04.843000,Validado,7125,Cumple
ID-1113,Principal,2022-09-15T13:48:23.477000,Validado,3239,Cumple
ID-1113,Principal,2022-09-09T16:23:31.430000,Validado,3243,Cumple
ID-1114,Principal,2023-05-30T15:50:09.740000,Validado parcialmente,3245,No cumple
ID-1114,Principal,2023-05-30T15:50:09.740000,Validado parcialmente,3245,No cumple
ID-1114,Principal,2023-05-30T14:14:11.913000,Validado,7130,Cumple
ID-1114,Principal,2024-04-26T12:45:38.277000,Validado,11731,Cumple
ID-1114,Secundario,2022-09-09T16:33:23.750000,Con observaciones,3240,No cumple
ID-1115,Principal,2023-05-30T14:29:42.230000,Validado,7135,Cumple
ID-1115,Principal,2023-05-30T15:53:35.983000,Validado parcialmente,3246,No cumple
ID-1115,Principal,2023-05-30T15:53:35.983000,Validado parcialmente,3246,No cumple
ID-1115,Principal,2024-04-30T10:31:54.280000,Validado,11914,Cumple
ID-1115,Secundario,2022-09-09T16:48:18.110000,Con observaciones,3241,No cumple
ID-1749,Principal,2024-04-12T10:49:44.003000,Validado,11494,Cumple
ID-7526,Principal,2022-08-24T11:13:43.193000,Recepcionado,2901,N/D
ID-7526,Principal,2023-05-25T16:40:43.013000,Validado,7045,Cumple
ID-7526,Principal,2023-01-13T12:19:22.563000,Validado,4864,Cumple
